distance,speed,frame
1995.289,266,1220
1998.244,266,1221
2001.2,266,1222
2004.161,267,1223
2007.128,267,1224
2010.106,269,1225
2013.094,269,1226
2016.083,269,1227
2019.072,269,1228
2022.061,269,1229
2025.061,271,1230
2028.072,271,1231
2031.083,271,1232
2034.106,273,1233
2037.139,273,1234
2040.178,274,1235
2043.222,274,1236
2046.267,274,1237
2049.317,275,1238
2052.372,275,1239
2055.433,276,1240
2058.5,276,1241
2061.567,276,1242
2064.644,278,1243
2067.733,278,1244
2070.822,278,1245
2073.911,278,1246
2077,278,1247
2080.083,277,1248
2083.161,277,1249
2086.217,273,1250
2089.25,273,1251
2092.283,273,1252
2095.294,269,1253
2098.283,269,1254
2101.256,266,1255
2104.211,266,1256
2107.167,266,1257
2110.089,260,1258
2112.978,260,1259
2115.833,254,1260
2118.656,254,1261
2121.478,254,1262
2124.267,248,1263
2127.022,248,1264
2129.744,242,1265
2132.433,242,1266
2135.122,242,1267
2137.778,236,1268
2140.4,236,1269
2142.989,230,1270
2145.544,230,1271
2148.1,230,1272
2150.644,228,1273
2153.178,228,1274
2155.7,226,1275
2158.211,226,1276
2160.722,226,1277
2163.228,225,1278
2165.728,225,1279
2168.217,223,1280
2170.694,223,1281
2173.172,223,1282
2175.644,222,1283
2178.111,222,1284
2180.567,220,1285
2183.011,220,1286
2185.456,220,1287
2187.889,218,1288
2190.311,218,1289
2192.717,215,1290
2195.106,215,1291
2197.494,215,1292
2199.878,214,1293
2202.256,214,1294
2204.622,212,1295
2206.978,212,1296
2209.333,212,1297
2211.683,211,1298
2214.028,211,1299
2216.356,208,1300
2218.667,208,1301
2220.978,208,1302
2223.278,206,1303
2225.567,206,1304
2227.844,204,1305
2230.111,204,1306
2232.378,204,1307
2234.628,201,1308
2236.861,201,1309
2239.078,198,1310
2241.278,198,1311
2243.478,198,1312
2245.661,195,1313
2247.828,195,1314
2249.972,191,1315
2252.094,191,1316
2254.217,191,1317
2256.322,188,1318
2258.411,188,1319
2260.489,186,1320
2262.556,186,1321
2264.622,186,1322
2266.678,184,1323
2268.722,184,1324
2270.756,182,1325
2272.778,182,1326
2274.8,182,1327
2276.811,180,1328
2278.811,180,1329
2280.794,177,1330
2282.761,177,1331
2284.728,177,1332
2286.683,175,1333
2288.628,175,1334
2290.567,174,1335
2292.5,174,1336
2294.433,174,1337
2296.361,173,1338
2298.283,173,1339
2300.2,172,1340
2302.111,172,1341
2304.022,172,1342
2305.928,171,1343
2307.828,171,1344
2309.728,171,1345
2311.628,171,1346
2313.528,171,1347
2315.422,170,1348
2317.311,170,1349
2319.206,171,1350
2321.106,171,1351
2323.006,171,1352
2324.911,172,1353
2326.822,172,1354
2328.739,173,1355
2330.661,173,1356
2332.583,173,1357
2334.506,173,1358
2336.428,173,1359
2338.356,174,1360
2340.289,174,1361
2342.222,174,1362
2344.161,175,1363
2346.106,175,1364
2348.05,175,1365
2349.994,175,1366
2351.939,175,1367
2353.894,177,1368
2355.861,177,1369
2357.833,178,1370
2359.811,178,1371
2361.789,178,1372
2363.772,179,1373
2365.761,179,1374
2367.75,179,1375
2369.739,179,1376
2371.728,179,1377
2373.722,180,1378
2375.722,180,1379
2377.728,181,1380
2379.739,181,1381
2381.75,181,1382
2383.767,182,1383
2385.789,182,1384
2387.817,183,1385
2389.85,183,1386
2391.883,183,1387
2393.928,185,1388
2395.983,185,1389
2398.044,186,1390
